"id" "time" "obs" "ytype"
1 0 5.13345156611855 1
2 0 4.52289867983217 1
2 2 3.10540496256684 1
3 0 3.53499510042519 1
3 2 3.09643525877785 1
3 4 2.95117559198891 1
4 0 2.77083304045998 1
4 2 1.95701125382837 1
4 4 0.965117650431979 1
4 6 1.30246176487187 1
4 8 1.10582337562083 1
4 10 0.730654578833363 1
4 12 2.38658792761308 1
4 14 1.99148421698086 1
4 16 3.34422440022248 1
4 18 2.39126846869446 1
4 20 2.1730615846076 1
4 22 2.82536372763597 1
4 24 3.14499345669777 1
4 26 5.31753461198534 1
5 0 1.13267315809269 1
5 2 7.45350257676558 1
5 4 4.64751153853484 1
5 6 9.54088290585621 1
5 8 6.40839892733804 1
6 0 2.71852930674711 1
6 2 8.66041636378714 1
6 4 6.62707139536008 1
6 6 6.69281270572412 1
6 8 4.94208218808201 1
6 10 4.16981760692189 1
6 12 4.88286066970424 1
6 14 5.68404562667835 1
6 16 7.6528060570096 1
6 18 5.86877269530244 1
6 20 7.58303168829233 1
6 22 6.93622154449883 1
6 24 6.96423693861347 1
6 26 8.37365820301227 1
6 28 7.99647752070905 1
6 30 9.51928151883319 1
7 0 4.99537975389577 1
7 2 3.76181207633649 1
7 4 7.86020025953517 1
7 6 4.94418236879035 1
7 8 3.88176368321022 1
7 10 5.67585554861505 1
7 12 4.56912297409798 1
7 14 8.91321692489974 1
7 16 7.81399302196592 1
7 18 7.23704135433962 1
7 20 3.37603781308432 1
7 22 8.41930072751859 1
7 24 5.34917539745592 1
7 26 6.19757282331477 1
8 0 3.98415667292724 1
8 2 3.93135782999965 1
8 4 5.30211205459604 1
8 6 3.86042851328442 1
8 8 4.80434701038207 1
8 10 4.41313341978191 1
8 12 5.01918423248709 1
8 14 3.16310043880152 1
8 16 4.97950838791082 1
8 18 4.61214030817583 1
8 20 4.20501814664217 1
8 22 3.27979354809513 1
8 24 6.63973915941697 1
8 26 5.19782508188228 1
8 28 6.98166820225708 1
9 0 5.39971111886399 1
9 2 4.55702909242582 1
9 4 3.25790650607178 1
9 6 9.3014586681484 1
9 8 4.18270630428707 1
9 10 4.45280295964735 1
9 12 5.93175784958752 1
9 14 6.20101018686595 1
9 16 7.16406406120379 1
9 18 4.81370857058463 1
9 20 6.96015707209843 1
9 22 8.03734832571883 1
9 24 7.89298887753318 1
9 26 5.78566165653062 1
9 28 3.16391271398863 1
9 30 3.97793470208432 1
10 0 6.52196324002725 1
10 2 6.88786650931548 1
10 4 4.66694640576531 1
