"id" "time" "obs" "ytype"
1 0 3.82810392241878 1
1 2 3.63095097979032 1
1 4 2.79826499863369 1
1 6 1.78528487602835 1
2 0 3.0595943004051 1
2 2 4.42329788867697 1
2 4 3.09003961254937 1
2 6 6.20097046851814 1
2 8 3.02145007889158 1
2 10 5.20377906088688 1
3 0 5.17535328193933 1
3 2 3.36335339836759 1
3 4 4.2679223042791 1
3 6 3.41832805888042 1
3 8 6.42740730933637 1
3 10 4.68300205893731 1
3 12 2.55147445763995 1
3 14 4.77907148574362 1
3 16 5.03175536231864 1
3 18 4.93676020239962 1
3 20 5.33413875654217 1
3 22 6.86392058046006 1
3 24 6.59161823321812 1
3 26 4.00566302894816 1
3 28 5.70182411888735 1
3 30 5.18869580627328 1
4 0 3.02213418787392 1
4 2 1.2676551404504 1
4 4 1.7914829621251 1
4 6 2.20889682473457 1
4 8 1.56237686657987 1
4 10 1.75647322767182 1
4 12 2.62204116923232 1
4 14 0.545520489174404 1
4 16 1.60110790059436 1
4 18 1.47678674010368 1
4 20 1.82605150523197 1
4 22 1.48775635540302 1
4 24 2.18610676172582 1
4 26 2.2890007480052 1
4 28 1.89673244190896 1
4 30 2.34021085218441 1
5 0 2.84401036156683 1
5 2 3.73868401323325 1
6 0 7.13554341409261 1
6 2 12.3608307042239 1
6 4 12.4357958521653 1
6 6 9.00875042302487 1
6 8 12.6832715169497 1
6 10 8.53842556178313 1
6 12 4.9172095529173 1
6 14 12.5859699075282 1
6 16 7.76858403080233 1
6 18 22.7252370423014 1
6 20 15.8997427863488 1
6 22 6.83016775772581 1
6 24 2.98850330713887 1
6 26 9.62138944340921 1
6 28 10.8103557557921 1
6 30 11.7524622117608 1
7 0 3.22362832986262 1
7 2 10.0308416259438 1
7 4 13.8688087863326 1
7 6 8.43740365855996 1
7 8 10.8153036632029 1
7 10 14.7105079075821 1
7 12 15.352703347829 1
7 14 11.6216770552618 1
7 16 16.7982988692155 1
7 18 25.8416485813892 1
7 20 17.9597223608523 1
7 22 26.7615461957227 1
7 24 11.8985384646222 1
7 26 22.8232893222842 1
7 28 22.6028726168508 1
7 30 25.875148530662 1
8 0 6.20825398342155 1
8 2 10.5191974461599 1
8 4 5.40962041669121 1
8 6 8.40978791190377 1
8 8 14.0955067771236 1
8 10 13.2117293252133 1
8 12 11.0772295305147 1
8 14 10.0628924388104 1
9 0 4.50222014535762 1
9 2 5.54627753128633 1
9 4 8.94133957410573 1
10 0 2.65770020002424 1
10 2 3.98337966823649 1
11 0 3.92999889216452 1
12 0 2.73650187736912 1
12 2 3.33902597469864 1
12 4 2.33482957478841 1
12 6 0.981132722991255 1
12 8 3.11015744716968 1
12 10 3.35349012670793 1
13 0 2.13033020510106 1
13 2 2.6918932699919 1
13 4 3.4357363846571 1
13 6 3.54108517932659 1
13 8 1.56151814753444 1
13 10 2.08395042051489 1
14 0 1.88503943729456 1
14 2 1.87248818337653 1
14 4 0.396266901305366 1
14 6 2.4325801857878 1
14 8 1.72711692872441 1
14 10 1.93592918457202 1
14 12 3.69897296225112 1
14 14 2.07502480680527 1
14 16 3.36167910557963 1
14 18 1.84732435367131 1
14 20 2.60491667013774 1
15 0 4.45471371110588 1
15 2 5.20956944216005 1
15 4 3.90398971413487 1
15 6 5.85777648303988 1
15 8 6.53971176086553 1
15 10 7.35108346663556 1
15 12 6.67679617910118 1
15 14 5.285389302691 1
15 16 4.64619702296679 1
15 18 4.33894402825213 1
15 20 5.57661321415561 1
15 22 6.09895797252397 1
15 24 6.14651074610461 1
15 26 3.26428435648396 1
15 28 4.73700773702979 1
15 30 3.63472661862265 1
16 0 5.35258645368585 1
16 2 8.62258500211741 1
16 4 4.34453453399931 1
17 0 3.19571034492165 1
17 2 6.97857763424598 1
17 4 9.34389084705885 1
18 0 3.04539114016508 1
18 2 2.56188363868774 1
18 4 2.1201982072051 1
18 6 4.48292860000231 1
18 8 3.53464149442339 1
18 10 1.36121373562728 1
18 12 4.13708049134676 1
18 14 4.08355020004733 1
18 16 2.89713949058098 1
18 18 7.27792498595447 1
18 20 3.95990395112206 1
18 22 5.88063055032072 1
18 24 5.64979693450325 1
18 26 8.91752706145187 1
18 28 6.44153201599919 1
18 30 5.64391327407202 1
19 0 3.0683735167076 1
19 2 2.97491417110064 1
19 4 3.76891515371108 1
19 6 4.02055793514704 1
19 8 5.12469852160964 1
19 10 5.04467931200092 1
19 12 5.36226675846662 1
19 14 3.17860930009798 1
19 16 3.79789416175183 1
19 18 3.79967479536167 1
20 0 2.82135630126299 1
20 2 1.05682072133264 1
20 4 3.99321585402935 1
20 6 1.57077011522587 1
20 8 1.03834845099613 1
21 0 2.46757397377495 1
21 2 5.10061161459117 1
22 0 1.02699190384475 1
23 0 2.81577318706716 1
23 2 2.16597627326672 1
24 0 7.26194817985164 1
24 2 5.74766832843442 1
24 4 6.10435285834057 1
24 6 6.65763874323102 1
24 8 9.17192343084429 1
24 10 2.78353236326698 1
24 12 5.85027683615775 1
24 14 6.20504417763535 1
24 16 3.64348135187302 1
24 18 5.91366196197101 1
24 20 6.23145507594046 1
24 22 6.49858882353179 1
24 24 6.03373636893384 1
24 26 6.30770326768203 1
24 28 6.62167802299586 1
24 30 5.30287903611474 1
25 0 5.90600292716617 1
25 2 4.75595527723904 1
25 4 5.65468646723355 1
25 6 4.59191193773732 1
26 0 2.25625228220602 1
26 2 0.147458654908434 1
26 4 -1.12452403546485 1
26 6 -0.901500579637078 1
26 8 -0.593841170078352 1
26 10 -0.432105438686555 1
26 12 -0.140082721129851 1
26 14 0.298483962202997 1
26 16 0.52042981056743 1
26 18 1.36878580761754 1
27 0 4.57434250823567 1
27 2 3.96358018310714 1
27 4 3.65947228157751 1
27 6 2.39460881684 1
28 0 4.33191749286071 1
28 2 4.57907888811179 1
28 4 7.10003462383175 1
28 6 4.44332836578018 1
28 8 5.19136436716028 1
29 0 0.827951418130752 1
29 2 0.985032193850544 1
29 4 1.14921530353629 1
29 6 0.762568218363539 1
29 8 0.688566601074555 1
29 10 0.603248374204136 1
30 0 6.72963931227762 1
30 2 7.85363539052674 1
30 4 5.36750611497122 1
30 6 4.49570270360957 1
30 8 6.39341753363208 1
30 10 6.44217717855473 1
30 12 4.8255025270592 1
30 14 6.01160473876063 1
30 16 5.50748933525019 1
30 18 4.16021922105276 1
30 20 6.5464597412367 1
30 22 3.97787123370362 1
30 24 1.71655234870197 1
30 26 6.9462675868709 1
30 28 6.14256607292178 1
30 30 3.68307503366601 1
31 0 2.8921770128274 1
31 2 6.85248711161112 1
31 4 3.05400618131434 1
31 6 3.5031253129946 1
31 8 6.36112871126139 1
31 10 3.08005498017174 1
31 12 2.4044548674338 1
31 14 3.17065919765726 1
31 16 4.48927411258551 1
31 18 5.22222644387528 1
31 20 3.27627904307707 1
31 22 3.56067749965909 1
31 24 3.32020119107052 1
32 0 8.54369090827517 1
32 2 10.2385894767597 1
32 4 6.91526354532985 1
32 6 8.04224904854596 1
32 8 6.31009943316447 1
32 10 5.89069586246943 1
32 12 8.65615293458032 1
33 0 8.3019341468906 1
33 2 8.98441328134344 1
33 4 14.1309535034171 1
34 0 2.69737712572006 1
34 2 0.63921495141266 1
34 4 0.309642168055752 1
34 6 0.550286850402889 1
34 8 0.784597072738432 1
34 10 1.55803276175746 1
34 12 1.46531258756024 1
35 0 0.907011542975788 1
36 0 4.76727351783834 1
36 2 5.57968400179121 1
37 0 6.32855981595796 1
37 2 3.67557605584439 1
37 4 4.05435185077499 1
37 6 3.89848613150715 1
37 8 7.04096687693956 1
37 10 9.37042496569805 1
38 0 1.5199264776759 1
38 2 1.21568372614405 1
38 4 0.930491034411491 1
39 0 1.96597571438613 1
39 2 -0.573928825804022 1
39 4 -1.27003991905523 1
39 6 -0.428722691756122 1
39 8 0.00122903493934444 1
40 0 4.14175507267607 1
40 2 6.00109720468313 1
40 4 1.39205409649059 1
40 6 4.30480137516381 1
40 8 5.18708941460262 1
41 0 7.01624744132936 1
41 2 8.63505697307619 1
41 4 4.59900464856488 1
41 6 9.12404388953136 1
42 0 10.4023314156597 1
43 0 0.980162595841993 1
43 2 0.79731828447713 1
43 4 2.56850940744954 1
44 0 5.91952197317401 1
44 2 6.52116518283824 1
44 4 6.27945314406499 1
45 0 3.53035845418817 1
45 2 4.81854802925667 1
45 4 1.87673952171265 1
45 6 1.94087554418497 1
46 0 2.83669387710075 1
46 2 2.78045466628408 1
46 4 3.75300729309742 1
47 0 2.97124789494274 1
48 0 6.26310190599615 1
48 2 4.1927632048796 1
48 4 7.47501275127024 1
48 6 8.12842939120633 1
48 8 16.6814694867807 1
48 10 9.24390622860844 1
48 12 13.6994952985007 1
48 14 12.3497355634341 1
48 16 25.4977536404659 1
48 18 31.3132200842559 1
48 20 21.8439924412696 1
48 22 16.6178929716467 1
48 24 23.8938618821182 1
48 26 29.4280336305562 1
48 28 18.8085812403803 1
48 30 42.5820833900528 1
49 0 2.30369257446417 1
49 2 3.5796181607268 1
49 4 1.60076161605103 1
49 6 1.80261806467188 1
49 8 2.88825327911029 1
49 10 2.86528998526981 1
49 12 2.88298528404493 1
49 14 0.885224794365043 1
49 16 1.592570423027 1
49 18 2.24342840901341 1
49 20 2.96790080478509 1
49 22 1.7394912568886 1
49 24 2.63376664127882 1
49 26 2.77193024475488 1
49 28 2.49930357267589 1
49 30 1.9539986209751 1
50 0 8.67906808746744 1
51 0 3.66170296221694 1
51 2 5.06552960849712 1
51 4 5.55168960442092 1
51 6 5.39927190534776 1
51 8 4.70861052801374 1
51 10 2.63218546611746 1
51 12 5.40628328121836 1
51 14 7.2077821621996 1
52 0 8.23808247063973 1
52 2 9.12238707353546 1
52 4 10.9329273206576 1
52 6 14.5466720710153 1
52 8 20.117801847323 1
52 10 18.8753383226158 1
52 12 9.33218519415437 1
52 14 19.260647913937 1
52 16 12.1354830957652 1
52 18 11.7700516046398 1
52 20 15.025722713402 1
52 22 12.5027717488135 1
52 24 20.1774875929889 1
53 0 3.506945874723 1
53 2 3.68627864097256 1
53 4 3.83238590717218 1
53 6 3.52106277949593 1
54 0 3.31744118296063 1
55 0 2.55468256577627 1
55 2 1.18922771339306 1
55 4 1.51234880247139 1
56 0 2.3456998205812 1
56 2 1.59029353717164 1
57 0 5.00396761395053 1
57 2 3.10527291277945 1
57 4 2.7224632552916 1
57 6 4.31103850348495 1
57 8 3.78366691751281 1
57 10 4.86864628473237 1
57 12 3.51746150789881 1
57 14 2.5254016282862 1
57 16 3.72672500494772 1
57 18 5.22697468810115 1
58 0 4.14937411559011 1
59 0 6.25653727880579 1
60 0 4.02963367859635 1
60 2 1.84764346865559 1
60 4 3.83260102697007 1
61 0 4.66024031885289 1
61 2 16.3362161604554 1
62 0 7.14654347854351 1
62 2 5.95865917058943 1
62 4 2.70675103186185 1
62 6 9.38497957237917 1
62 8 9.97285072857313 1
62 10 10.629927987376 1
62 12 10.3969173015531 1
63 0 7.51759417555126 1
63 2 5.84245905301256 1
63 4 8.15162243844662 1
63 6 5.36817968969541 1
63 8 8.84590456376952 1
64 0 2.03416494921703 1
64 2 2.89532260207988 1
65 0 0.179240440477955 1
65 2 1.76755820923998 1
65 4 4.36801118994949 1
65 6 7.38790517318062 1
66 0 4.5226834031076 1
66 2 2.51168918114069 1
66 4 3.19815833815041 1
66 6 3.18286651190573 1
66 8 4.27499334840091 1
66 10 4.31677178029874 1
66 12 2.27283587699189 1
66 14 4.05856453934818 1
66 16 4.01571472098357 1
67 0 7.18848610104171 1
67 2 8.82325693009767 1
67 4 17.6810614700526 1
67 6 23.1931416325451 1
67 8 16.8580443848243 1
68 0 3.22966615485778 1
68 2 -0.981485321562474 1
69 0 2.11765205968938 1
69 2 5.00572606051147 1
69 4 5.74016968352622 1
69 6 5.00732907978474 1
69 8 7.58732060781656 1
69 10 6.93485672871099 1
70 0 1.40869891434616 1
70 2 2.52083993073685 1
70 4 3.17098307768978 1
70 6 4.0666718937302 1
70 8 3.79162286368138 1
70 10 3.98808139760981 1
70 12 2.36781084070476 1
70 14 3.36959362885855 1
70 16 5.30295255605441 1
70 18 2.47366303886549 1
70 20 1.63494302284367 1
70 22 2.32639369564606 1
71 0 5.44407626634289 1
71 2 9.57484334134091 1
71 4 7.09685538751101 1
72 0 4.28258654389624 1
72 2 3.07673489585202 1
73 0 0.701951475594421 1
73 2 0.270036330182401 1
73 4 0.0276091241295206 1
73 6 0.0145994528786541 1
73 8 0.0739284022034757 1
73 10 0.120691935614085 1
73 12 0.178732764567827 1
73 14 0.379829266441122 1
73 16 0.626069572552194 1
73 18 0.292520418347372 1
73 20 0.763933518077077 1
74 0 4.94197355694338 1
75 0 6.65446554555143 1
75 2 4.24853255884812 1
75 4 4.67593891677386 1
75 6 4.85732589255432 1
75 8 3.844336862506 1
75 10 6.12974447649702 1
76 0 4.14887373595085 1
76 2 5.09653656430742 1
76 4 3.73603315642104 1
76 6 6.31198208758432 1
77 0 6.91468688719422 1
78 0 2.65840339019725 1
78 2 3.57339843010682 1
78 4 5.00871078549273 1
78 6 6.99672335821258 1
78 8 7.71515238275233 1
79 0 4.32591392303506 1
79 2 8.11153188934141 1
79 4 5.67350173820653 1
80 0 3.08856750339769 1
80 2 1.7212727012665 1
80 4 2.28211532896558 1
80 6 2.23110632873132 1
80 8 2.1576408941152 1
80 10 1.68038545142612 1
80 12 2.40392588027738 1
80 14 1.34650280374299 1
80 16 1.51611969364976 1
80 18 3.05450340088466 1
80 20 1.89084667796964 1
80 22 0.938322904284533 1
80 24 2.95529826557234 1
80 26 2.05835474892104 1
80 28 2.49199840411838 1
80 30 1.09930870608583 1
81 0 4.34132014348488 1
81 2 4.99280423624252 1
81 4 3.61196326341399 1
82 0 2.51862378784507 1
82 2 1.46299567684001 1
82 4 2.95810752379122 1
82 6 3.28088194599144 1
82 8 1.74554061663954 1
83 0 4.58214900594708 1
83 2 5.04205500445635 1
83 4 5.30729144856582 1
83 6 4.47140012729197 1
83 8 6.41366040969364 1
83 10 6.26773132526377 1
83 12 7.12512143108204 1
83 14 4.53375766432267 1
84 0 1.90417205628507 1
84 2 10.9402369344197 1
85 0 2.50692671644276 1
85 2 1.41443240651529 1
85 4 1.33867289469895 1
85 6 2.04659791494441 1
85 8 2.9678277185405 1
85 10 2.2919745151156 1
85 12 1.56033026375945 1
85 14 1.15529640059529 1
85 16 1.39849403995517 1
85 18 1.70378237065435 1
85 20 1.90693439790191 1
85 22 1.14416562136306 1
85 24 2.18494269505213 1
85 26 2.34387803838074 1
85 28 1.48362803124272 1
85 30 1.94730471305651 1
86 0 5.05069642140557 1
87 0 2.10849296666748 1
88 0 7.42836468743003 1
88 2 9.34895421039043 1
89 0 5.31758663896296 1
89 2 2.68864617613941 1
89 4 3.31554293171785 1
90 0 2.58845325018765 1
90 2 2.2331386920166 1
91 0 7.26405653453549 1
92 0 4.01446167301559 1
92 2 3.08833508976738 1
92 4 3.6111649773959 1
92 6 3.41256841658088 1
92 8 6.03554293804484 1
92 10 3.30755127638067 1
92 12 4.53408825950035 1
92 14 3.43638899511267 1
92 16 5.1592553179617 1
92 18 3.40465826388274 1
92 20 2.2639520002444 1
92 22 3.51877362988757 1
92 24 4.5515838677793 1
92 26 1.71699598032792 1
92 28 6.66117933980599 1
93 0 2.5804664822975 1
93 2 2.09904927000321 1
93 4 0.95729458620889 1
93 6 1.4418345729127 1
93 8 1.05606913851127 1
93 10 1.07974309739407 1
93 12 1.47982137178429 1
93 14 1.97443063582014 1
93 16 1.68335850379059 1
93 18 1.8879854469296 1
93 20 2.23234844253119 1
93 22 1.22604070405362 1
93 24 2.04229107553382 1
93 26 1.93915878592651 1
93 28 2.71492301901889 1
93 30 2.14054627743297 1
94 0 2.3873417222229 1
94 2 0.730142228038128 1
95 0 5.44916209508636 1
95 2 5.05641088197732 1
95 4 4.78741018254198 1
95 6 3.679070901864 1
96 0 5.81819343564182 1
96 2 7.43086801406577 1
96 4 4.7699516302622 1
96 6 3.68487067196347 1
96 8 6.27215365932985 1
96 10 9.52405728850996 1
96 12 6.68174400098201 1
96 14 9.36860194305143 1
97 0 3.56450168617194 1
98 0 4.73429609858075 1
99 0 3.38828240920677 1
99 2 6.2697010769252 1
99 4 6.32018420317335 1
99 6 6.34422801146807 1
99 8 6.49480717586557 1
99 10 5.33600801242738 1
99 12 6.77564216265858 1
99 14 5.94610980108261 1
99 16 4.29148586166262 1
99 18 7.32617794535155 1
99 20 2.77460464193065 1
99 22 2.95952372098239 1
99 24 4.15533596729723 1
100 0 3.41403722252691 1
100 2 7.46343188977093 1
100 4 14.1004715942876 1
100 6 12.0299947358887 1
100 8 17.8122985597567 1
100 10 25.0032634272664 1
100 12 26.2009280730046 1
101 0 7.2773080965353 1
101 2 4.329092380608 1
101 4 3.70748690394006 1
101 6 3.77504773909195 1
101 8 4.3997431224198 1
101 10 4.29911994085788 1
101 12 7.86038486180204 1
101 14 6.07578446849172 1
101 16 7.30848412693146 1
101 18 3.68518843208165 1
101 20 5.39435665229429 1
101 22 6.65363550007947 1
101 24 4.72195837005339 1
101 26 5.08079616763677 1
101 28 5.77098067265375 1
101 30 5.90596530827418 1
102 0 4.59297440066728 1
102 2 4.62297466965911 1
102 4 4.78493059879257 1
102 6 4.66741094296122 1
102 8 4.92014857194833 1
102 10 4.18468175652009 1
102 12 4.06995544072123 1
102 14 5.80851986832888 1
102 16 4.42639637074158 1
102 18 5.11189072373726 1
102 20 7.95362532487258 1
102 22 4.18238017700845 1
102 24 7.8990101679927 1
102 26 3.7118120053467 1
102 28 2.36658100714441 1
102 30 5.47567732308623 1
103 0 5.36254550966733 1
103 2 4.71588455627849 1
104 0 2.58993152240959 1
105 0 2.88209241812025 1
106 0 2.91166705458395 1
106 2 5.22619247471236 1
106 4 4.59077846103414 1
107 0 3.28658010661112 1
107 2 0.764734101415998 1
107 4 -0.667296106297948 1
107 6 -2.00240940111586 1
107 8 -2.0471388918889 1
107 10 -2.11390954029887 1
107 12 -0.612068290766229 1
107 14 -0.814293176783042 1
107 16 -1.10056664799993 1
107 18 -0.492580135832761 1
107 20 -0.32778335980603 1
107 22 -0.170929724406137 1
108 0 6.84141140384436 1
108 2 4.82303779911271 1
109 0 2.36796996456119 1
109 2 -1.51624186673852 1
109 4 -3.48066506330934 1
109 6 -5.83317905082705 1
109 8 -5.29200600079374 1
109 10 -3.00318123105717 1
109 12 -2.160283818044 1
109 14 -4.05092423543909 1
110 0 1.03719156580261 1
110 2 2.74367897686174 1
110 4 1.86951533279957 1
110 6 0.947759332468287 1
111 0 11.2056300690588 1
111 2 7.33594256484109 1
111 4 5.44834437454342 1
111 6 13.1743722543075 1
111 8 9.05947173977577 1
111 10 8.48123913300531 1
111 12 2.99908622934359 1
111 14 8.66639897996229 1
111 16 7.01166002202989 1
111 18 9.20770527784668 1
111 20 9.90945450691534 1
112 0 1.97540063098547 1
112 2 1.66043228711762 1
112 4 2.50183881262864 1
112 6 0.879918375939822 1
112 8 2.42322479163099 1
112 10 2.16884369507729 1
112 12 1.64198701543391 1
112 14 2.27520794196907 1
112 16 0.828828785690472 1
112 18 1.55421142133595 1
112 20 1.75181255589487 1
112 22 1.58168373473908 1
113 0 1.73224775360129 1
113 2 2.35106545219193 1
113 4 2.53697711884829 1
113 6 2.19753056166906 1
113 8 3.32787471139341 1
113 10 2.47287563708774 1
113 12 1.39808116216377 1
113 14 2.0820262086342 1
113 16 2.50317918886465 1
113 18 1.81024856429673 1
114 0 7.58455344451745 1
114 2 7.65302497127864 1
115 0 5.39682840663753 1
115 2 5.6283020176472 1
115 4 6.72100741183055 1
115 6 4.74156729059778 1
115 8 3.68813898257919 1
115 10 2.81204416995282 1
116 0 3.15402963952602 1
116 2 0.819239938932941 1
116 4 3.02908087363563 1
116 6 2.02559316482726 1
116 8 2.28761268756676 1
117 0 8.53107717838721 1
117 2 7.41258363380881 1
117 4 6.89917552826339 1
117 6 5.87508440219524 1
117 8 6.86391638409533 1
117 10 5.64939244410477 1
117 12 4.9174207109415 1
117 14 9.23565654853634 1
117 16 6.92970202656567 1
117 18 8.4846871812362 1
117 20 6.81354691933725 1
117 22 4.00728982111586 1
117 24 7.08599767575034 1
117 26 7.03848942541898 1
117 28 9.17419561064739 1
117 30 6.5561710485004 1
118 0 5.12917591164102 1
118 2 6.0981410777853 1
