"id" "time" "obs" "ytype"
1 0 3.61705762478503 1
1 2 8.49405612742807 1
1 4 6.75331961489781 1
1 6 10.1826015544113 1
2 0 8.14076302463059 1
2 2 8.70820792366002 1
3 0 4.92705347188593 1
3 2 4.15077156234735 1
4 0 4.38862692000606 1
4 2 5.06395964801422 1
4 4 5.83028445590628 1
5 0 7.04018166306628 1
5 2 7.88726674433504 1
5 4 6.80552793296903 1
5 6 8.07078593579562 1
5 8 6.59013496383553 1
5 10 6.31761017885759 1
5 12 8.87753151839259 1
5 14 7.99512545807336 1
5 16 9.13623539600837 1
5 18 12.5782013082614 1
5 20 8.39905664495613 1
6 0 3.64222741550869 1
6 2 2.64770062761564 1
6 4 3.8665188614465 1
6 6 4.55809438504496 1
6 8 4.25673892324915 1
6 10 3.91762579172589 1
7 0 9.36712251193974 1
7 2 5.07618125134403 1
7 4 6.7681272110881 1
8 0 4.78794376149655 1
8 2 4.26634766420124 1
8 4 2.47954033314434 1
8 6 3.68837401559187 1
8 8 4.00042894443153 1
8 10 5.02326461700126 1
8 12 5.89758551000794 1
9 0 4.38111264380607 1
9 2 7.0344385872313 1
9 4 4.95865523299434 1
9 6 2.08317900869692 1
9 8 4.82628455771375 1
9 10 4.02283196543534 1
9 12 4.14370448271529 1
9 14 3.60015461396349 1
9 16 4.14176789764326 1
9 18 4.67327209434655 1
9 20 2.72337270825158 1
9 22 6.0511445911894 1
9 24 2.69024635893468 1
9 26 3.37141489720225 1
9 28 3.86671688862371 1
10 0 0.530174749078937 1
11 0 3.6360006798841 1
11 2 3.06414882096974 1
11 4 4.21931074245019 1
12 0 2.91780741866112 1
13 0 2.3613677458919 1
13 2 3.82768991122071 1
13 4 3.90267357489953 1
13 6 2.15305173929844 1
13 8 1.49627660191154 1
13 10 3.8073733059535 1
13 12 2.07927519401966 1
13 14 3.34486638320384 1
14 0 1.6938034138181 1
14 2 2.58016343456969 1
14 4 3.20686196563325 1
14 6 0.994682746424458 1
14 8 2.97185789188188 1
14 10 1.21989010525441 1
15 0 3.26106013223842 1
15 2 0.881480163501103 1
15 4 0.126887263430145 1
15 6 0.230917727551761 1
15 8 0.513141734753255 1
15 10 1.24715949394646 1
15 12 1.45851921547554 1
15 14 2.04342347026555 1
16 0 3.25378015351415 1
17 0 4.23954443623544 1
18 0 4.4429605600077 1
18 2 7.55523402194476 1
18 4 7.62583412838615 1
18 6 1.42364554666427 1
18 8 14.6093669173186 1
19 0 5.20103098059351 1
19 2 5.61966956947443 1
19 4 11.6339839269027 1
19 6 13.1251856774811 1
19 8 5.53019999628414 1
19 10 11.695982713914 1
19 12 14.0230723501785 1
19 14 5.47051600858752 1
19 16 16.0389203326682 1
19 18 19.4948199489845 1
19 20 12.6079536288757 1
19 22 24.599097359359 1
19 24 16.4600268308634 1
19 26 17.1530524252051 1
19 28 16.2092723429803 1
19 30 22.9469053592744 1
20 0 5.75048669846961 1
20 2 6.83057007954555 1
20 4 2.29499284036149 1
20 6 4.18420739193558 1
20 8 4.78827933721677 1
20 10 4.23405336846228 1
20 12 6.06118067911613 1
20 14 5.52496270908859 1
21 0 3.39554345616632 1
21 2 6.25388512672033 1
21 4 2.92642452896637 1
21 6 6.72949950564561 1
22 0 4.91120300556189 1
22 2 3.96103690043513 1
22 4 4.70842217698368 1
22 6 4.47993831621406 1
22 8 5.99850243209772 1
22 10 5.3055440367745 1
23 0 5.00250405321299 1
23 2 16.2363675570178 1
23 4 14.9762318050958 1
23 6 16.7567597528092 1
23 8 23.0989529507479 1
23 10 44.1589150475248 1
23 12 52.40587881782 1
24 0 3.38952052203892 1
24 2 3.81656949894834 1
24 4 5.70826322569239 1
24 6 3.4726909124004 1
24 8 6.96642581606539 1
24 10 5.15944513982434 1
25 0 5.05088020001163 1
26 0 3.78380538701184 1
26 2 6.41541685932401 1
26 4 6.61410000797683 1
26 6 8.30322078022724 1
26 8 5.501186926405 1
27 0 -0.279459717595437 1
27 2 0.828843810685742 1
27 4 1.48977461083427 1
27 6 0.70974492298033 1
27 8 0.452040004064984 1
27 10 1.45863113346288 1
27 12 1.10797793637825 1
27 14 1.07825901381736 1
27 16 0.688881236004407 1
27 18 0.807347629588166 1
27 20 0.562087507044492 1
27 22 0.357542355598456 1
27 24 0.401388723959234 1
27 26 0.419788590204662 1
28 0 3.5981861470781 1
28 2 4.28181747042979 1
28 4 2.58853805490746 1
29 0 2.58148828058811 1
30 0 1.37577173286211 1
30 2 1.35763122551335 1
30 4 1.03798075939659 1
30 6 1.1407288155858 1
31 0 6.32536706273044 1
31 2 7.81016781648598 1
32 0 5.78535960034904 1
32 2 4.80151079794004 1
33 0 2.2823773273235 1
33 2 7.52711757980712 1
33 4 10.4136521750275 1
33 6 11.898138536995 1
33 8 1.521281462454 1
33 10 11.3697041253321 1
33 12 12.0402500877342 1
33 14 5.16766610440173 1
33 16 9.6193598763676 1
33 18 6.66405185585693 1
33 20 12.399604865645 1
33 22 18.976074408404 1
33 24 12.5156694558573 1
33 26 7.51426434103105 1
33 28 10.6200842917042 1
33 30 14.3712924054279 1
34 0 10.7075414844325 1
34 2 5.57820850655077 1
34 4 9.81423590359845 1
34 6 6.16068159408696 1
34 8 11.6154428309839 1
34 10 12.9550187438163 1
35 0 1.85339564867338 1
35 2 3.07509777068495 1
35 4 2.54647095637528 1
36 0 3.30235675841828 1
36 2 0.633421196772657 1
36 4 1.67662232939036 1
37 0 2.80057647500724 1
37 2 1.53019714658356 1
37 4 4.54425398117141 1
37 6 2.4529602884518 1
37 8 3.69265399866116 1
37 10 3.13542136894005 1
37 12 1.95939231453229 1
38 0 3.30418651840912 1
38 2 7.39108882149641 1
38 4 5.179432657056 1
39 0 1.78452346945434 1
39 2 4.7330909114152 1
39 4 4.4789249863882 1
40 0 2.37159862378538 1
40 2 2.31944289914605 1
40 4 2.40290930173878 1
40 6 2.73187576793433 1
41 0 7.42926795253216 1
41 2 8.67905073577857 1
41 4 7.4452646621721 1
41 6 5.26381147291263 1
41 8 9.79780703586254 1
42 0 5.15402172108846 1
42 2 2.69892371429797 1
42 4 5.85549887616567 1
42 6 2.79854716672144 1
43 0 7.59930143354921 1
43 2 10.0015398913874 1
43 4 16.0633863638948 1
43 6 15.4111737721821 1
43 8 18.0653448293836 1
43 10 16.6037531612576 1
43 12 18.1283395536029 1
43 14 26.834060553175 1
43 16 23.7762497673237 1
44 0 5.1162933503695 1
44 2 5.3049180469481 1
44 4 5.34784170852765 1
44 6 0.437707021186779 1
45 0 8.87377901322259 1
45 2 2.81542538536266 1
46 0 10.7092903073536 1
46 2 11.6087633289031 1
46 4 14.7517481414025 1
46 6 10.6593478775761 1
46 8 14.692769912487 1
46 10 8.5981022322066 1
46 12 11.1686549235205 1
46 14 6.06643257601984 1
46 16 11.0174761267203 1
46 18 13.3618372489894 1
46 20 11.9405148655935 1
46 22 12.0920555374668 1
46 24 9.25316615833416 1
46 26 7.58214784869702 1
46 28 10.4750811944499 1
46 30 8.59756587823254 1
47 0 3.85952718445085 1
47 2 3.19817673234415 1
47 4 3.65955360004584 1
48 0 3.30662604741262 1
48 2 0.685544823787965 1
48 4 4.06613389351809 1
49 0 6.57202844400151 1
49 2 5.20846823720817 1
49 4 0.985667596229306 1
49 6 3.72651715317541 1
49 8 5.8941187532563 1
49 10 3.17221947885026 1
49 12 6.38908466677985 1
50 0 4.03240491143232 1
50 2 4.17558884986201 1
51 0 2.98213862657022 1
51 2 -5.95240719693517 1
51 4 -3.34750505065845 1
51 6 -6.45720963782764 1
51 8 -6.91093966326435 1
51 10 -3.14401587286118 1
51 12 -2.13698150109325 1
52 0 6.12947715859303 1
52 2 4.95222335056884 1
52 4 8.42283017248666 1
52 6 12.344115641591 1
52 8 11.5697391925357 1
52 10 8.37096255340786 1
52 12 3.70481200852045 1
52 14 9.12908775180157 1
52 16 10.1792586800429 1
52 18 17.3027718375316 1
52 20 6.95796758369177 1
52 22 5.73976589102826 1
52 24 5.86107366488731 1
52 26 7.46101770572876 1
52 28 9.33344901241967 1
52 30 10.7597498244543 1
53 0 3.16211075724182 1
53 2 2.17244636012346 1
53 4 2.56751005842267 1
53 6 1.8671940982684 1
53 8 0.556583099424886 1
53 10 2.41795421929027 1
53 12 2.14645579315156 1
54 0 5.39700455459273 1
55 0 4.01800157922077 1
55 2 1.21469349724634 1
56 0 5.87811700565569 1
57 0 2.6051590800585 1
57 2 2.0557559554652 1
57 4 3.56361256507082 1
57 6 2.58545918155118 1
57 8 1.51975931905435 1
57 10 4.29512151841267 1
57 12 3.58999303300994 1
57 14 2.66180817713789 1
57 16 2.78870837885632 1
57 18 4.0299192339231 1
57 20 2.09007329286144 1
57 22 1.76887972173013 1
57 24 3.45518949869295 1
57 26 0.353937321493456 1
57 28 3.70884886554539 1
57 30 3.57959295578798 1
58 0 3.75520053228888 1
58 2 7.90082285850925 1
58 4 11.4615125852215 1
58 6 16.1075009641059 1
58 8 13.4757608376082 1
58 10 16.2103077689321 1
58 12 19.5618193681306 1
58 14 23.9494182933073 1
58 16 25.7212665314888 1
58 18 22.1277902754998 1
58 20 41.9297412246621 1
58 22 42.6942025076221 1
58 24 26.0423472499209 1
58 26 50.2745716099984 1
58 28 49.7811081609272 1
58 30 82.4222038201864 1
59 0 5.0916855646508 1
59 2 2.93083081839021 1
59 4 3.88436460884115 1
59 6 6.34287538379268 1
59 8 6.49537726365665 1
59 10 6.28911787313435 1
59 12 3.73040903468412 1
59 14 3.27818008994314 1
60 0 5.33726397417858 1
60 2 3.6922670615944 1
60 4 3.23760608798153 1
60 6 2.18093044071874 1
60 8 0.507820178150394 1
61 0 4.73340536962207 1
61 2 0.36738157790885 1
61 4 0.457394693683677 1
61 6 0.489372370659859 1
61 8 1.32711070343654 1
61 10 1.48537318674528 1
61 12 1.34527844329382 1
61 14 1.53751826818135 1
61 16 2.70686816791041 1
61 18 1.78693292919678 1
61 20 2.32806277087038 1
61 22 1.92346466590972 1
61 24 3.93588732854936 1
61 26 2.23833053995794 1
61 28 2.06640335917571 1
61 30 2.85857195932554 1
62 0 7.13228546252776 1
62 2 5.69246664872562 1
62 4 4.82585807858145 1
62 6 3.89801576204483 1
62 8 4.20202410881476 1
63 0 1.77587253470739 1
63 2 0.0423258311931625 1
63 4 -1.47670269769826 1
64 0 4.41384136623712 1
64 2 5.19738329283702 1
64 4 10.867487833917 1
64 6 8.93852220795552 1
64 8 13.1946792770558 1
64 10 16.3613216508939 1
64 12 17.6702323022301 1
64 14 14.1461372657893 1
64 16 25.1425499133359 1
64 18 22.117017656157 1
