"id" "time" "obs" "ytype"
1 0 1.81892971467925 1
1 2 6.17396475478278 1
2 0 3.78875012116715 1
3 0 4.06878727160595 1
4 0 5.60797282125643 1
5 0 5.56982574913291 1
6 0 3.7150583594166 1
6 2 2.53612355881535 1
6 4 3.3434586770905 1
7 0 3.62269212956424 1
8 0 4.37079228864879 1
9 0 1.17275922893117 1
9 2 2.02884532601357 1
9 4 1.48853658451354 1
10 0 2.08581349995985 1
10 2 2.12091772460871 1
10 4 1.15307285447025 1
10 6 1.16520421115471 1
11 0 5.67774515351731 1
11 2 2.65491393439745 1
11 4 3.4067409346996 1
11 6 4.39793663668665 1
11 8 4.74585664635934 1
11 10 6.48231104735151 1
12 0 4.57438255208415 1
12 2 6.63282752040286 1
12 4 9.50637394988475 1
12 6 5.82275849382934 1
12 8 6.05559953123764 1
12 10 6.75521789291475 1
12 12 8.56191576746022 1
12 14 6.53305777645044 1
12 16 6.91040401645157 1
12 18 8.44976664893831 1
12 20 5.13262619981202 1
12 22 3.94385196283235 1
12 24 5.76439717551141 1
12 26 8.11143670436312 1
12 28 5.42711117373967 1
12 30 4.69298534715841 1
13 0 4.51535028532949 1
13 2 7.96502487843742 1
13 4 4.32513784338078 1
13 6 3.82192449551212 1
14 0 5.35415825605753 1
14 2 4.52019539916139 1
14 4 2.99714976826544 1
14 6 2.53049909538008 1
14 8 4.00988810914841 1
14 10 4.73780027965349 1
14 12 5.56470639930088 1
14 14 4.04838656879395 1
14 16 3.98274146935461 1
14 18 4.47761787184725 1
14 20 2.60039401709868 1
14 22 3.40748593312447 1
14 24 5.0714470213704 1
14 26 5.29566012780492 1
14 28 5.40829523518813 1
14 30 5.26737453700802 1
15 0 1.29388220553436 1
15 2 0.604953948861671 1
15 4 0.258601654129945 1
15 6 0.0416193255361061 1
15 8 0.120853677370287 1
15 10 0.157074405394322 1
15 12 0.274263692136152 1
15 14 0.482149766396365 1
15 16 0.358645962043044 1
15 18 0.600668125623209 1
15 20 0.837027652827372 1
15 22 0.755976867010897 1
16 0 4.71386776047298 1
16 2 2.44144566483417 1
16 4 2.34417991008055 1
16 6 1.65274320378575 1
17 0 2.35735933733575 1
17 2 2.83130058393144 1
17 4 4.07546923576506 1
17 6 7.15037139294257 1
17 8 5.07343113969105 1
17 10 9.36391032483746 1
17 12 5.69579734410036 1
17 14 5.64795864350104 1
17 16 5.03629224567647 1
17 18 18.9527043708498 1
17 20 11.2948790059473 1
17 22 24.5509092465673 1
17 24 17.9743311760772 1
17 26 13.339646681082 1
17 28 28.5695486454127 1
17 30 15.7114236512432 1
18 0 6.80693177423259 1
18 2 5.21863115955436 1
18 4 0.789583096462369 1
18 6 4.62255413899026 1
18 8 6.25058489550373 1
